ANO,MES,DIA,TMAX,TMIN,LUGAR
2024,1,28,35.5,21.1,CONCORDIA AEROPUERTO
2024,1,28,28.3,19.1,CORDOBA AEROPUERTO
2024,1,28,29.2,20.1,CORDOBA OBSERVATORIO
2024,1,28,31.9,12.2,CORONEL SUAREZ AEROPUERTO
2024,1,28,28.5,22,CORRIENTES AEROPUERTO
2024,1,28,,16.6,DOLORES AEROPUERTO
2024,1,28,31,3.5,EL BOLSON AEROPUERTO
2024,1,28,23.4,,EL CALAFATE AEROPUERTO
2024,1,28,31.6,20,EL PALOMAR AEROPUERTO
2024,1,28,,20,ESCUELA DE AVIACION MILITAR AEROPUERTO
2024,1,28,26,5.5,ESQUEL AEROPUERTO
2024,1,28,33,18.5,EZEIZA AEROPUERTO
2024,1,28,32.8,22.2,FORMOSA AEROPUERTO
2024,1,28,31.5,15.8,GENERAL PICO AEROPUERTO
2024,1,28,23,12.5,GOBERNADOR GREGORES AEROPUERTO
2024,1,28,32.3,21.6,GUALEGUAYCHU AEROPUERTO
2024,1,28,32.3,20.4,IGUAZU AEROPUERTO
2024,1,28,35,22,ITUZAINGO
2024,1,28,28,20.5,JACHAL
2024,1,28,34,21.4,JUJUY AEROPUERTO
2024,1,28,30,18.8,JUJUY U N
2024,1,28,31.1,17.5,JUNIN AEROPUERTO
2024,1,28,31,18.2,LA PLATA AEROPUERTO
2024,1,28,23.5,7,LA QUIACA OBSERVATORIO
2024,1,28,29,20.5,LA RIOJA AEROPUERTO
2024,1,28,31.7,19.2,LABOULAYE AEROPUERTO
2024,1,28,30.5,15.5,LAS FLORES
2024,1,28,41.6,24.4,LAS LOMITAS
2024,1,28,27.8,14.8,MALARGUE AEROPUERTO
2024,1,28,31,5.5,MAQUINCHAO
2024,1,28,24.5,17.8,MAR DEL PLATA AEROPUERTO
2024,1,28,27.5,21.3,MARCOS JUAREZ AEROPUERTO
2024,1,28,,20.2,MARIANO MORENO AEROPUERTO
2024,1,28,,21.2,MENDOZA AEROPUERTO
2024,1,28,,19.6,MENDOZA OBSERVATORIO
2024,1,28,33.5,22.6,MERCEDES AEROPUERTO (CTES)
2024,1,28,,19.9,MERLO AEROPUERTO
2024,1,28,29.2,20.2,METAN
2024,1,28,,22.3,MONTE CASEROS AEROPUERTO
2024,1,28,32.4,20.4,MORON AEROPUERTO
2024,1,28,36.2,15.4,NEUQUEN AEROPUERTO
2024,1,28,31.5,14.9,NUEVE DE JULIO
2024,1,28,,,OBERA
2024,1,28,31.6,14.5,OLAVARRIA AEROPUERTO
2024,1,28,37.2,21.3,ORAN AEROPUERTO
2024,1,28,,20.8,PARANA AEROPUERTO
2024,1,28,27.9,,PASO DE INDIOS
2024,1,28,35.5,22.5,PASO DE LOS LIBRES AEROPUERTO
2024,1,28,32,15.5,PEHUAJO AEROPUERTO
2024,1,28,20.9,10,PERITO MORENO AEROPUERTO
2024,1,28,31.1,13.3,PIGUE AEROPUERTO
2024,1,28,28.8,20,PILAR OBSERVATORIO
2024,1,28,35.6,23.8,POSADAS AEROPUERTO
2024,1,28,34,24,PRESIDENCIA ROQUE SAENZ PE A AEROPUERTO
2024,1,28,28,12.6,PUERTO DESEADO AEROPUERTO
2024,1,28,26.8,10.8,PUERTO MADRYN AEROPUERTO
2024,1,28,30.5,18.2,PUNTA INDIO B.A.
2024,1,28,28.3,20,RAFAELA AEROPUERTO
2024,1,28,31.1,23.3,RECONQUISTA AEROPUERTO
2024,1,28,30,21.4,RESISTENCIA AEROPUERTO
2024,1,28,,20.5,RIO CUARTO AEROPUERTO
2024,1,28,24.6,9.2,RIO GALLEGOS AEROPUERTO
2024,1,28,17.3,5.2,RIO GRANDE B.A.
2024,1,28,44,22.8,RIVADAVIA
2024,1,28,29.2,22.1,ROSARIO AEROPUERTO
2024,1,28,30.8,18.6,SALTA AEROPUERTO
2024,1,28,,10.5,SAN ANTONIO OESTE AEROPUERTO
2024,1,28,29.1,21.8,SAN FERNANDO AEROPUERTO
2024,1,28,32.3,21,SAN JUAN AEROPUERTO
2024,1,28,27,11.9,SAN JULIAN AEROPUERTO
2024,1,28,33.3,18,SAN LUIS AEROPUERTO
2024,1,28,31.7,20.1,SAN MARTIN (MZA)
2024,1,28,32.1,18.1,SAN RAFAEL AEROPUERTO
2024,1,28,25,10.5,SANTA CRUZ AEROPUERTO
2024,1,28,32.1,15,SANTA ROSA AEROPUERTO
2024,1,28,,18,SANTA ROSA DE CONLARA AEROPUERTO
2024,1,28,30,20.3,SANTIAGO DEL ESTERO AEROPUERTO
2024,1,28,30.2,21.8,SAUCE VIEJO AEROPUERTO
2024,1,28,28.8,19.6,SUNCHALES AEROPUERTO
2024,1,28,29.8,11.5,TANDIL AEROPUERTO
2024,1,28,,23.3,TARTAGAL AEROPUERTO
2024,1,28,29,21.2,TERMAS DE RIO HONDO AEROPUERTO
2024,1,28,30.5,22.4,TINOGASTA
2024,1,28,33.2,9.8,TRELEW AEROPUERTO
2024,1,28,32.7,15.6,TRENQUE LAUQUEN
2024,1,28,30.2,9.8,TRES ARROYOS
2024,1,28,27.7,19.3,TUCUMAN AEROPUERTO
2024,1,28,,6.5,USHUAIA AEROPUERTO
2024,1,28,26.5,15.1,USPALLATA
2024,1,28,29.5,19.5,VENADO TUERTO AEROPUERTO
2024,1,28,31.7,15.2,VICTORICA
2024,1,28,,11.6,VIEDMA AEROPUERTO
2024,1,28,29.4,18.7,VILLA DE MARIA DEL RIO SECO
2024,1,28,28.7,19.2,VILLA DOLORES AEROPUERTO
2024,1,28,23.4,17.8,VILLA GESELL AEROPUERTO
2024,1,28,31.9,18.6,VILLA REYNOLDS AEROPUERTO
2024,1,29,28,21.3,AEROPARQUE CABA
2024,1,29,31.4,13.4,AZUL AEROPUERTO
2024,1,29,38.6,17,BAHIA BLANCA AEROPUERTO
2024,1,29,32.3,4.3,BARILOCHE AEROPUERTO
2024,1,29,-2.7,-8.6,BASE BELGRANO II
2024,1,29,3.8,0.6,BASE CARLINI (EX JUBANY)
2024,1,29,1.5,-2.2,BASE ESPERANZA
2024,1,29,-1.7,-4.8,BASE MARAMBIO
2024,1,29,4.2,-0.1,BASE ORCADAS
2024,1,29,5.9,2.2,BASE SAN MARTIN
2024,1,29,32.3,12.5,BENITO JUAREZ
2024,1,29,29,19,BERNARDO DE IRIGOYEN AEROPUERTO
2024,1,29,33.3,11.5,BOLIVAR AEROPUERTO
2024,1,29,31.4,21.4,BUENOS AIRES OBSERVATORIO
2024,1,29,31.5,20,CAMPO DE MAYO AEROPUERTO
2024,1,29,34.4,19.2,CATAMARCA AEROPUERTO
2024,1,29,,21.4,CERES AEROPUERTO
2024,1,29,,18,CHAMICAL AEROPUERTO
2024,1,29,34.6,4,CHAPELCO AEROPUERTO
2024,1,29,32,19.5,CHEPES
2024,1,29,35,19.2,COMODORO RIVADAVIA AEROPUERTO
2024,1,29,33.9,23,CONCORDIA AEROPUERTO
2024,1,29,30.4,17,CORDOBA AEROPUERTO
2024,1,29,31.5,18.8,CORDOBA OBSERVATORIO
2024,1,29,34,14,CORONEL SUAREZ AEROPUERTO
2024,1,29,32.8,22.7,CORRIENTES AEROPUERTO
2024,1,29,,11.6,DOLORES AEROPUERTO
2024,1,29,35.1,5.2,EL BOLSON AEROPUERTO
2024,1,29,25.3,,EL CALAFATE AEROPUERTO
2024,1,29,32.2,19.5,EL PALOMAR AEROPUERTO
2024,1,29,,18.5,ESCUELA DE AVIACION MILITAR AEROPUERTO
2024,1,29,31.2,7,ESQUEL AEROPUERTO
2024,1,29,32.4,17.9,EZEIZA AEROPUERTO
2024,1,29,34,23.3,FORMOSA AEROPUERTO
2024,1,29,32.4,17.5,GENERAL PICO AEROPUERTO
2024,1,29,26,17,GOBERNADOR GREGORES AEROPUERTO
2024,1,29,34.1,22.1,GUALEGUAYCHU AEROPUERTO
2024,1,29,30.6,21.7,IGUAZU AEROPUERTO
2024,1,29,34.8,22.5,ITUZAINGO
2024,1,29,34.6,16,JACHAL
2024,1,29,28.5,19.4,JUJUY AEROPUERTO
2024,1,29,26.6,17.5,JUJUY U N
2024,1,29,31.8,14.8,JUNIN AEROPUERTO
2024,1,29,31.3,17.9,LA PLATA AEROPUERTO
2024,1,29,19.2,8.2,LA QUIACA OBSERVATORIO
2024,1,29,34.3,18.4,LA RIOJA AEROPUERTO
2024,1,29,32.8,18.4,LABOULAYE AEROPUERTO
2024,1,29,32.5,11,LAS FLORES
2024,1,29,35,23.8,LAS LOMITAS
2024,1,29,31.8,16,MALARGUE AEROPUERTO
2024,1,29,36.6,6,MAQUINCHAO
2024,1,29,25,10.8,MAR DEL PLATA AEROPUERTO
2024,1,29,31.9,14.5,MARCOS JUAREZ AEROPUERTO
2024,1,29,,20,MARIANO MORENO AEROPUERTO
2024,1,29,,19.2,MENDOZA AEROPUERTO
2024,1,29,,17.5,MENDOZA OBSERVATORIO
2024,1,29,30.4,21.5,MERCEDES AEROPUERTO (CTES)
2024,1,29,,19.2,MERLO AEROPUERTO
2024,1,29,27.6,19.5,METAN
2024,1,29,,21.3,MONTE CASEROS AEROPUERTO
2024,1,29,31.7,20.3,MORON AEROPUERTO
2024,1,29,40.5,20.1,NEUQUEN AEROPUERTO
2024,1,29,32.4,12.4,NUEVE DE JULIO
2024,1,29,32.1,11.7,OLAVARRIA AEROPUERTO
2024,1,29,31.3,22,ORAN AEROPUERTO
2024,1,29,,19.8,PARANA AEROPUERTO
2024,1,29,35.5,,PASO DE INDIOS
2024,1,29,29,22,PASO DE LOS LIBRES AEROPUERTO
2024,1,29,33,13.2,PEHUAJO AEROPUERTO
2024,1,29,24.3,13.1,PERITO MORENO AEROPUERTO
2024,1,29,32.8,15.4,PIGUE AEROPUERTO
2024,1,29,31.2,19.7,PILAR OBSERVATORIO
2024,1,29,34.6,24.8,POSADAS AEROPUERTO
2024,1,29,34.4,23,PRESIDENCIA ROQUE SAENZ PE A AEROPUERTO
2024,1,29,32.8,17,PUERTO DESEADO AEROPUERTO
2024,1,29,33.4,12.4,PUERTO MADRYN AEROPUERTO
2024,1,29,28.8,17,PUNTA INDIO B.A.
2024,1,29,32,17.5,RAFAELA AEROPUERTO
2024,1,29,31.5,22.3,RECONQUISTA AEROPUERTO
2024,1,29,34.9,22,RESISTENCIA AEROPUERTO
2024,1,29,,18.4,RIO CUARTO AEROPUERTO
2024,1,29,26.3,14.2,RIO GALLEGOS AEROPUERTO
2024,1,29,15.2,9.6,RIO GRANDE B.A.
2024,1,29,33.5,21.8,RIVADAVIA
2024,1,29,32.9,18.7,ROSARIO AEROPUERTO
2024,1,29,26,18,SALTA AEROPUERTO
2024,1,29,,23.4,SAN ANTONIO OESTE AEROPUERTO
2024,1,29,31.4,21.8,SAN FERNANDO AEROPUERTO
2024,1,29,37,19.7,SAN JUAN AEROPUERTO
2024,1,29,28.3,17.9,SAN JULIAN AEROPUERTO
2024,1,29,34.5,20,SAN LUIS AEROPUERTO
2024,1,29,35.1,18.7,SAN MARTIN (MZA)
2024,1,29,36,17.3,SAN RAFAEL AEROPUERTO
2024,1,29,29.8,16.2,SANTA CRUZ AEROPUERTO
2024,1,29,34,15.8,SANTA ROSA AEROPUERTO
2024,1,29,,18.1,SANTA ROSA DE CONLARA AEROPUERTO
2024,1,29,32,19.3,SANTIAGO DEL ESTERO AEROPUERTO
2024,1,29,32.6,19,SAUCE VIEJO AEROPUERTO
2024,1,29,32.4,18.2,SUNCHALES AEROPUERTO
2024,1,29,31.3,12.7,TANDIL AEROPUERTO
2024,1,29,,20,TARTAGAL AEROPUERTO
2024,1,29,32.3,20.6,TERMAS DE RIO HONDO AEROPUERTO
2024,1,29,35,17.5,TINOGASTA
2024,1,29,38.5,12.4,TRELEW AEROPUERTO
2024,1,29,33.6,17.1,TRENQUE LAUQUEN
2024,1,29,35.3,13.1,TRES ARROYOS
2024,1,29,31.4,20.3,TUCUMAN AEROPUERTO
2024,1,29,,10,USHUAIA AEROPUERTO
2024,1,29,30.6,12,USPALLATA
2024,1,29,30.5,17,VENADO TUERTO AEROPUERTO
2024,1,29,34.7,18.5,VICTORICA
2024,1,29,,20.8,VIEDMA AEROPUERTO
2024,1,29,30,18.5,VILLA DE MARIA DEL RIO SECO
2024,1,29,31.5,19.2,VILLA DOLORES AEROPUERTO
2024,1,29,25.8,17.8,VILLA GESELL AEROPUERTO
2024,1,29,35.5,16.8,VILLA REYNOLDS AEROPUERTO
2024,1,30,27.5,22.8,AEROPARQUE CABA
2024,1,30,32,17.2,AZUL AEROPUERTO
2024,1,30,39,16.9,BAHIA BLANCA AEROPUERTO
2024,1,30,30.9,5.2,BARILOCHE AEROPUERTO
2024,1,30,-0.7,-8.8,BASE BELGRANO II
2024,1,30,5,0.1,BASE CARLINI (EX JUBANY)
2024,1,30,1.9,-2.5,BASE ESPERANZA
2024,1,30,1.2,-5.5,BASE MARAMBIO
2024,1,30,2,-0.5,BASE ORCADAS
2024,1,30,5.4,0.1,BASE SAN MARTIN
2024,1,30,31.3,14.5,BENITO JUAREZ
2024,1,30,28.7,21.3,BERNARDO DE IRIGOYEN AEROPUERTO
2024,1,30,33.6,17.2,BOLIVAR AEROPUERTO
2024,1,30,29.6,23.9,BUENOS AIRES OBSERVATORIO
2024,1,30,31,20,CAMPO DE MAYO AEROPUERTO
2024,1,30,36.4,23.8,CATAMARCA AEROPUERTO
2024,1,30,,20.8,CERES AEROPUERTO
2024,1,30,,20.5,CHAMICAL AEROPUERTO
2024,1,30,32.5,10,CHAPELCO AEROPUERTO
2024,1,30,34,20.5,CHEPES
2024,1,30,35.5,18.3,COMODORO RIVADAVIA AEROPUERTO
2024,1,30,34,20.5,CONCORDIA AEROPUERTO
2024,1,30,30.5,17.2,CORDOBA AEROPUERTO
2024,1,30,31.9,20.6,CORDOBA OBSERVATORIO
2024,1,30,33.3,14.7,CORONEL SUAREZ AEROPUERTO
2024,1,30,33.5,21,CORRIENTES AEROPUERTO
2024,1,30,,15.1,DOLORES AEROPUERTO
2024,1,30,35.6,6.4,EL BOLSON AEROPUERTO
2024,1,30,20.9,,EL CALAFATE AEROPUERTO
2024,1,30,31,23.5,EL PALOMAR AEROPUERTO
2024,1,30,,18,ESCUELA DE AVIACION MILITAR AEROPUERTO
2024,1,30,31.2,7.4,ESQUEL AEROPUERTO
2024,1,30,31,19.5,EZEIZA AEROPUERTO
2024,1,30,34.8,22,FORMOSA AEROPUERTO
2024,1,30,33.5,17.4,GENERAL PICO AEROPUERTO
2024,1,30,27.2,13.5,GOBERNADOR GREGORES AEROPUERTO
2024,1,30,32.5,21.3,GUALEGUAYCHU AEROPUERTO
2024,1,30,32.8,21.3,IGUAZU AEROPUERTO
2024,1,30,33,20,ITUZAINGO
2024,1,30,36.2,15.8,JACHAL
2024,1,30,31.6,21.7,JUJUY AEROPUERTO
2024,1,30,28.6,19.5,JUJUY U N
2024,1,30,33.7,18.5,JUNIN AEROPUERTO
2024,1,30,29.5,20.8,LA PLATA AEROPUERTO
2024,1,30,21.4,7.1,LA QUIACA OBSERVATORIO
2024,1,30,37,19,LA RIOJA AEROPUERTO
2024,1,30,34,16,LABOULAYE AEROPUERTO
2024,1,30,32.5,17.4,LAS FLORES
2024,1,30,36,23,LAS LOMITAS
2024,1,30,33.9,16.4,MALARGUE AEROPUERTO
2024,1,30,39,11.8,MAQUINCHAO
2024,1,30,28,15.3,MAR DEL PLATA AEROPUERTO
2024,1,30,34,18.8,MARCOS JUAREZ AEROPUERTO
2024,1,30,,22.5,MARIANO MORENO AEROPUERTO
2024,1,30,,22.4,MENDOZA AEROPUERTO
2024,1,30,,19.4,MENDOZA OBSERVATORIO
2024,1,30,32.6,20.2,MERCEDES AEROPUERTO (CTES)
2024,1,30,,20,MERLO AEROPUERTO
2024,1,30,28.4,19.5,METAN
2024,1,30,,21,MONTE CASEROS AEROPUERTO
2024,1,30,30.7,20.6,MORON AEROPUERTO
2024,1,30,42.1,27.6,NEUQUEN AEROPUERTO
2024,1,30,34.7,16.1,NUEVE DE JULIO
2024,1,30,32.3,18.1,OLAVARRIA AEROPUERTO
2024,1,30,33.7,23.1,ORAN AEROPUERTO
2024,1,30,,21,PARANA AEROPUERTO
2024,1,30,37.7,,PASO DE INDIOS
2024,1,30,32,22,PASO DE LOS LIBRES AEROPUERTO
2024,1,30,33.9,17.1,PEHUAJO AEROPUERTO
2024,1,30,25.4,10.5,PERITO MORENO AEROPUERTO
2024,1,30,33.7,16.4,PIGUE AEROPUERTO
2024,1,30,31.5,19.6,PILAR OBSERVATORIO
2024,1,30,33.9,22,POSADAS AEROPUERTO
2024,1,30,35.6,19.5,PRESIDENCIA ROQUE SAENZ PE A AEROPUERTO
2024,1,30,34.2,18.6,PUERTO DESEADO AEROPUERTO
2024,1,30,38.4,23.2,PUERTO MADRYN AEROPUERTO
2024,1,30,27.6,21,PUNTA INDIO B.A.
2024,1,30,,18.5,RAFAELA AEROPUERTO
2024,1,30,33.3,20,RECONQUISTA AEROPUERTO
2024,1,30,34.3,20.6,RESISTENCIA AEROPUERTO
2024,1,30,,18.2,RIO CUARTO AEROPUERTO
2024,1,30,24.7,16.3,RIO GALLEGOS AEROPUERTO
2024,1,30,20.8,9.9,RIO GRANDE B.A.
2024,1,30,36,22.8,RIVADAVIA
2024,1,30,34.3,21.6,ROSARIO AEROPUERTO
2024,1,30,29,19,SALTA AEROPUERTO
2024,1,30,,26.3,SAN ANTONIO OESTE AEROPUERTO
2024,1,30,29.5,21.8,SAN FERNANDO AEROPUERTO
2024,1,30,39,20,SAN JUAN AEROPUERTO
2024,1,30,31,17.8,SAN JULIAN AEROPUERTO
2024,1,30,35.1,20,SAN LUIS AEROPUERTO
2024,1,30,36.2,20.7,SAN MARTIN (MZA)
2024,1,30,36.4,19.3,SAN RAFAEL AEROPUERTO
2024,1,30,27.5,15,SANTA CRUZ AEROPUERTO
2024,1,30,34.6,18,SANTA ROSA AEROPUERTO
2024,1,30,,15,SANTA ROSA DE CONLARA AEROPUERTO
2024,1,30,34.8,19.8,SANTIAGO DEL ESTERO AEROPUERTO
2024,1,30,33.2,22.6,SAUCE VIEJO AEROPUERTO
2024,1,30,34.2,18.9,SUNCHALES AEROPUERTO
2024,1,30,31.2,16.4,TANDIL AEROPUERTO
2024,1,30,,21.6,TARTAGAL AEROPUERTO
2024,1,30,33.4,20.5,TERMAS DE RIO HONDO AEROPUERTO
2024,1,30,37.5,20,TINOGASTA
2024,1,30,42.5,19.2,TRELEW AEROPUERTO
2024,1,30,34.2,19.6,TRENQUE LAUQUEN
2024,1,30,33.8,16.8,TRES ARROYOS
2024,1,30,31.7,20.8,TUCUMAN AEROPUERTO
2024,1,30,,8.1,USHUAIA AEROPUERTO
2024,1,30,31.7,16.6,USPALLATA
2024,1,30,32.5,18.5,VENADO TUERTO AEROPUERTO
2024,1,30,35.7,18.3,VICTORICA
2024,1,30,,24.5,VIEDMA AEROPUERTO
2024,1,30,32,17.3,VILLA DE MARIA DEL RIO SECO
2024,1,30,33.6,17.7,VILLA DOLORES AEROPUERTO
2024,1,30,27.8,,VILLA GESELL AEROPUERTO
2024,1,30,35.8,14.8,VILLA REYNOLDS AEROPUERTO
2024,1,31,27.7,21.6,AEROPARQUE CABA
2024,1,31,33.2,14.8,AZUL AEROPUERTO
2024,1,31,37.3,21.4,BAHIA BLANCA AEROPUERTO
2024,1,31,24.8,14,BARILOCHE AEROPUERTO
2024,1,31,-2.2,-7.7,BASE BELGRANO II
2024,1,31,2.5,0.8,BASE CARLINI (EX JUBANY)
2024,1,31,4,-0.7,BASE ESPERANZA
2024,1,31,0.3,-2.5,BASE MARAMBIO
2024,1,31,3,-1,BASE ORCADAS
2024,1,31,2.9,0.6,BASE SAN MARTIN
2024,1,31,32.6,17.3,BENITO JUAREZ
2024,1,31,29.3,19,BERNARDO DE IRIGOYEN AEROPUERTO
2024,1,31,35.1,18,BOLIVAR AEROPUERTO
2024,1,31,30.2,22.9,BUENOS AIRES OBSERVATORIO
2024,1,31,31.4,20,CAMPO DE MAYO AEROPUERTO
2024,1,31,38,26.2,CATAMARCA AEROPUERTO
2024,1,31,,20,CERES AEROPUERTO
2024,1,31,,21,CHAMICAL AEROPUERTO
2024,1,31,27,14,CHAPELCO AEROPUERTO
2024,1,31,35.5,22.5,CHEPES
2024,1,31,25,14.1,COMODORO RIVADAVIA AEROPUERTO
2024,1,31,33.2,19.8,CONCORDIA AEROPUERTO
2024,1,31,32.3,17.5,CORDOBA AEROPUERTO
2024,1,31,34,21.6,CORDOBA OBSERVATORIO
2024,1,31,34.2,17.9,CORONEL SUAREZ AEROPUERTO
2024,1,31,34.4,21,CORRIENTES AEROPUERTO
2024,1,31,,16.9,DOLORES AEROPUERTO
2024,1,31,28.5,14.5,EL BOLSON AEROPUERTO
2024,1,31,19.9,,EL CALAFATE AEROPUERTO
2024,1,31,31,21.9,EL PALOMAR AEROPUERTO
2024,1,31,,17.9,ESCUELA DE AVIACION MILITAR AEROPUERTO
2024,1,31,23.7,10.5,ESQUEL AEROPUERTO
2024,1,31,31.3,21,EZEIZA AEROPUERTO
2024,1,31,35,21.8,FORMOSA AEROPUERTO
2024,1,31,35,20.8,GENERAL PICO AEROPUERTO
2024,1,31,18,8.5,GOBERNADOR GREGORES AEROPUERTO
2024,1,31,32,19.8,GUALEGUAYCHU AEROPUERTO
2024,1,31,32.2,20,IGUAZU AEROPUERTO
2024,1,31,34,20.5,ITUZAINGO
2024,1,31,38.4,16.6,JACHAL
2024,1,31,33,20.7,JUJUY AEROPUERTO
2024,1,31,31,20.4,JUJUY U N
2024,1,31,33.6,18.4,JUNIN AEROPUERTO
2024,1,31,29.3,20,LA PLATA AEROPUERTO
2024,1,31,23.3,6.5,LA QUIACA OBSERVATORIO
2024,1,31,38.6,22.5,LA RIOJA AEROPUERTO
2024,1,31,35.8,19,LABOULAYE AEROPUERTO
2024,1,31,33,16,LAS FLORES
2024,1,31,37.4,23.4,LAS LOMITAS
2024,1,31,33.2,16.2,MALARGUE AEROPUERTO
2024,1,31,30.2,12.3,MAQUINCHAO
2024,1,31,30.1,16.2,MAR DEL PLATA AEROPUERTO
2024,1,31,33.7,17.3,MARCOS JUAREZ AEROPUERTO
2024,1,31,,21.5,MARIANO MORENO AEROPUERTO
2024,1,31,,23,MENDOZA AEROPUERTO
2024,1,31,,21,MENDOZA OBSERVATORIO
2024,1,31,32.8,19,MERCEDES AEROPUERTO (CTES)
2024,1,31,,21.3,MERLO AEROPUERTO
2024,1,31,31.9,19.5,METAN
2024,1,31,,20,MONTE CASEROS AEROPUERTO
2024,1,31,32,22.1,MORON AEROPUERTO
2024,1,31,37,20,NEUQUEN AEROPUERTO
2024,1,31,34.3,16.3,NUEVE DE JULIO
2024,1,31,33.1,16.3,OLAVARRIA AEROPUERTO
2024,1,31,35.9,23.8,ORAN AEROPUERTO
2024,1,31,,20.3,PARANA AEROPUERTO
2024,1,31,29.5,,PASO DE INDIOS
2024,1,31,31.7,21.4,PASO DE LOS LIBRES AEROPUERTO
2024,1,31,35,18.6,PEHUAJO AEROPUERTO
2024,1,31,20.5,8.2,PERITO MORENO AEROPUERTO
2024,1,31,33.4,18.1,PIGUE AEROPUERTO
2024,1,31,33.5,20,PILAR OBSERVATORIO
2024,1,31,33.3,22,POSADAS AEROPUERTO
2024,1,31,36.5,19,PRESIDENCIA ROQUE SAENZ PE A AEROPUERTO
2024,1,31,30.4,10,PUERTO DESEADO AEROPUERTO
2024,1,31,31.4,16.4,PUERTO MADRYN AEROPUERTO
2024,1,31,29,18,PUNTA INDIO B.A.
2024,1,31,33.5,18,RAFAELA AEROPUERTO
2024,1,31,34.1,20.4,RECONQUISTA AEROPUERTO
2024,1,31,34.6,19.4,RESISTENCIA AEROPUERTO
2024,1,31,,20.2,RIO CUARTO AEROPUERTO
2024,1,31,21.4,8.2,RIO GALLEGOS AEROPUERTO
2024,1,31,18,4.2,RIO GRANDE B.A.
2024,1,31,39,22.8,RIVADAVIA
2024,1,31,33.6,19.2,ROSARIO AEROPUERTO
2024,1,31,32,19.1,SALTA AEROPUERTO
2024,1,31,,16.7,SAN ANTONIO OESTE AEROPUERTO
2024,1,31,30.2,20.7,SAN FERNANDO AEROPUERTO
2024,1,31,40,22.5,SAN JUAN AEROPUERTO
2024,1,31,21.8,8.1,SAN JULIAN AEROPUERTO
2024,1,31,37.5,23.6,SAN LUIS AEROPUERTO
2024,1,31,37.7,21.9,SAN MARTIN (MZA)
2024,1,31,36,20.6,SAN RAFAEL AEROPUERTO
2024,1,31,20,7.9,SANTA CRUZ AEROPUERTO
2024,1,31,35.8,20,SANTA ROSA AEROPUERTO
2024,1,31,,18.4,SANTA ROSA DE CONLARA AEROPUERTO
2024,1,31,35.8,20.4,SANTIAGO DEL ESTERO AEROPUERTO
2024,1,31,33.5,21.2,SAUCE VIEJO AEROPUERTO
2024,1,31,34.5,18.4,SUNCHALES AEROPUERTO
2024,1,31,32,14,TANDIL AEROPUERTO
2024,1,31,,24,TARTAGAL AEROPUERTO
2024,1,31,35,22,TERMAS DE RIO HONDO AEROPUERTO
2024,1,31,40,21,TINOGASTA
2024,1,31,34.6,16.2,TRELEW AEROPUERTO
2024,1,31,35.3,20.4,TRENQUE LAUQUEN
2024,1,31,35.2,19.4,TRES ARROYOS
2024,1,31,34.2,21,TUCUMAN AEROPUERTO
2024,1,31,,7.2,USHUAIA AEROPUERTO
2024,1,31,33.6,17.2,USPALLATA
2024,1,31,32.5,16.8,VENADO TUERTO AEROPUERTO
2024,1,31,37.5,19.5,VICTORICA
2024,1,31,,17.3,VIEDMA AEROPUERTO
2024,1,31,33,16.9,VILLA DE MARIA DEL RIO SECO
2024,1,31,34.2,19.7,VILLA DOLORES AEROPUERTO
2024,1,31,28.6,16.3,VILLA GESELL AEROPUERTO
2024,1,31,36.8,16.7,VILLA REYNOLDS AEROPUERTO
2024,2,1,30.5,21.3,AEROPARQUE CABA
2024,2,1,32.7,17.4,AZUL AEROPUERTO
2024,2,1,30.5,17.4,BAHIA BLANCA AEROPUERTO
2024,2,1,26.2,4.3,BARILOCHE AEROPUERTO
2024,2,1,-1.9,-7.2,BASE BELGRANO II
2024,2,1,4.5,0.6,BASE CARLINI (EX JUBANY)
2024,2,1,5.9,0.9,BASE ESPERANZA
2024,2,1,3,-2.7,BASE MARAMBIO
2024,2,1,1.7,-1,BASE ORCADAS
2024,2,1,2.4,-0.4,BASE SAN MARTIN
2024,2,1,27.1,16.9,BENITO JUAREZ
2024,2,1,29.4,19,BERNARDO DE IRIGOYEN AEROPUERTO
2024,2,1,34.5,18,BOLIVAR AEROPUERTO
2024,2,1,32.4,23,BUENOS AIRES OBSERVATORIO
2024,2,1,,,CAMPO DE MAYO AEROPUERTO
2024,2,1,38.5,26.9,CATAMARCA AEROPUERTO
2024,2,1,,20.2,CERES AEROPUERTO
2024,2,1,,22.6,CHAMICAL AEROPUERTO
2024,2,1,29.5,6.2,CHAPELCO AEROPUERTO
2024,2,1,36.5,22.5,CHEPES
2024,2,1,25,9.9,COMODORO RIVADAVIA AEROPUERTO
2024,2,1,35.9,19.4,CONCORDIA AEROPUERTO
2024,2,1,32.3,17.3,CORDOBA AEROPUERTO
2024,2,1,34,21.6,CORDOBA OBSERVATORIO
2024,2,1,32.4,16.9,CORONEL SUAREZ AEROPUERTO
2024,2,1,35,20.1,CORRIENTES AEROPUERTO
2024,2,1,,17.1,DOLORES AEROPUERTO
2024,2,1,30.4,5.2,EL BOLSON AEROPUERTO
2024,2,1,21.4,,EL CALAFATE AEROPUERTO
2024,2,1,33.5,17.5,EL PALOMAR AEROPUERTO
2024,2,1,,17.5,ESCUELA DE AVIACION MILITAR AEROPUERTO
2024,2,1,25.5,3.6,ESQUEL AEROPUERTO
